epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,2009.1,1.14478,0.91822,0.97151,0.59404,0.45753,0.45366,0.28064,1.33524,1.7798,1.11233,0.000641714,0.000641714,0.000641714
130,2024.27,1.14793,0.91857,0.96466,0.52964,0.45423,0.44503,0.26465,1.39872,2.07457,1.1479,0.000638047,0.000638047,0.000638047
131,2039.65,1.14771,0.93928,0.97814,0.60284,0.47354,0.47617,0.28749,1.33822,1.67937,1.10454,0.000634381,0.000634381,0.000634381
132,2055.33,1.15461,0.95651,0.97882,0.52507,0.48437,0.46336,0.28221,1.33253,1.77579,1.10816,0.000630715,0.000630715,0.000630715
133,2070.74,1.11687,0.9002,0.973,0.53641,0.45901,0.45811,0.28075,1.39101,1.76762,1.13051,0.000627048,0.000627048,0.000627048
134,2086.25,1.13451,0.91521,0.96388,0.56743,0.46134,0.45709,0.27967,1.36927,1.82369,1.12364,0.000623382,0.000623382,0.000623382
135,2101.53,1.14834,0.90528,0.95598,0.60497,0.46909,0.46711,0.2887,1.3198,1.81363,1.10322,0.000619716,0.000619716,0.000619716
136,2117.15,1.10346,0.90598,0.95953,0.53893,0.46752,0.48255,0.28731,1.34221,1.76838,1.10983,0.000616049,0.000616049,0.000616049
137,2132.39,1.12295,0.89239,0.95937,0.52631,0.49647,0.4622,0.28278,1.34817,1.72944,1.12345,0.000612383,0.000612383,0.000612383
138,2147.92,1.16024,0.94461,0.9775,0.60422,0.47963,0.47747,0.29076,1.34214,1.67941,1.10751,0.000608717,0.000608717,0.000608717
139,2163.52,1.10605,0.9091,0.94983,0.54894,0.45779,0.44765,0.27049,1.35244,1.75331,1.12056,0.000605051,0.000605051,0.000605051
140,2178.93,1.11963,0.90379,0.9578,0.55684,0.46779,0.47385,0.28746,1.31132,1.66605,1.08706,0.000601384,0.000601384,0.000601384
141,2194.27,1.15094,0.90356,0.97058,0.5296,0.43981,0.4403,0.26854,1.33951,1.89812,1.10094,0.000597718,0.000597718,0.000597718
